model,rank,mean_cv_score,std_cv_score,C,penalty,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample
RandomForest,91,0.7203817481772754,0.023896612421645827,,,25,log2,5.0,17.0,262.0,,
RandomForest,92,0.7203797001720323,0.02010196132874213,,,15,0.5,2.0,15.0,425.0,,
RandomForest,93,0.7203735561563038,0.02381845276976829,,,10,0.5,2.0,18.0,145.0,,
RandomForest,94,0.7191140329319243,0.0175761742915429,,,25,0.7,3.0,9.0,332.0,,
RandomForest,95,0.7191119849266816,0.012607320663024231,,,30,0.5,3.0,2.0,739.0,,
RandomForest,96,0.7191078889161956,0.017329529373691064,,,10,0.5,4.0,4.0,560.0,,
RandomForest,97,0.7191037929057098,0.018207698900100912,,,30,sqrt,8.0,11.0,651.0,,
RandomForest,98,0.7191017449004671,0.021528454990358777,,,10,0.3,3.0,16.0,712.0,,
RandomForest,99,0.7190996968952239,0.023115268779205982,,,,0.7,1.0,18.0,748.0,,
RandomForest,100,0.7184648152699271,0.01870320041602577,,,20,0.5,7.0,5.0,734.0,,
RandomForest,101,0.7184648152699269,0.020374898597217795,,,30,0.3,6.0,17.0,569.0,,
RandomForest,102,0.7184607192594413,0.0198314683207643,,,15,0.5,4.0,16.0,695.0,,
RandomForest,103,0.717831981649873,0.01807492155643847,,,10,0.5,7.0,10.0,689.0,,
RandomForest,104,0.7178237896289014,0.022975296873964476,,,15,sqrt,8.0,15.0,449.0,,
RandomForest,105,0.7178196936184158,0.021185431429720483,,,30,0.5,8.0,10.0,292.0,,
RandomForest,106,0.7178176456131729,0.021692966513241305,,,20,sqrt,6.0,18.0,560.0,,
RandomForest,107,0.7178155976079298,0.02623949202845493,,,10,0.5,5.0,5.0,276.0,,
RandomForest,108,0.7172032440403047,0.016375256717316676,,,,0.7,4.0,9.0,184.0,,
RandomForest,109,0.7171930040140901,0.01705170739485705,,,20,sqrt,7.0,19.0,437.0,,
RandomForest,110,0.7171909560088474,0.02453385397354784,,,10,sqrt,1.0,17.0,509.0,,
RandomForest,111,0.7171889080036047,0.020382359359386926,,,30,0.7,5.0,15.0,627.0,,
RandomForest,112,0.7171848119931188,0.020642506741140345,,,20,0.5,8.0,18.0,379.0,,
RandomForest,112,0.7171848119931188,0.019312758503528774,,,15,0.5,8.0,4.0,244.0,,
RandomForest,114,0.7171704759564186,0.029470355668765325,,,,0.7,7.0,7.0,525.0,,
RandomForest,115,0.7165581223887935,0.008417586569986741,,,25,0.3,6.0,2.0,72.0,,
RandomForest,116,0.7165540263783076,0.013847817910967447,,,10,0.3,4.0,14.0,91.0,,
RandomForest,117,0.7165519783730645,0.018107105231179428,,,25,0.7,4.0,16.0,705.0,,
RandomForest,118,0.7165478823625788,0.015512028128206956,,,,sqrt,8.0,16.0,591.0,,
RandomForest,118,0.7165478823625788,0.017372053301271173,,,10,0.3,6.0,15.0,719.0,,
RandomForest,118,0.7165478823625788,0.021092659833141736,,,30,sqrt,9.0,18.0,274.0,,
RandomForest,121,0.716545834357336,0.023065918513662714,,,15,0.7,8.0,16.0,84.0,,
RandomForest,122,0.7159150487425248,0.016125392446849837,,,30,log2,8.0,9.0,418.0,,
RandomForest,123,0.7159048087163102,0.018214443973628536,,,15,0.5,7.0,3.0,436.0,,
RandomForest,124,0.7159027607110675,0.02300301255080715,,,10,0.3,6.0,7.0,628.0,,
RandomForest,125,0.7159007127058246,0.021373546320959377,,,,0.5,8.0,12.0,278.0,,
RandomForest,126,0.7158986647005816,0.02590932266491311,,,20,0.5,8.0,17.0,307.0,,
RandomForest,127,0.715278119111985,0.01958879854902715,,,20,log2,7.0,10.0,77.0,,
RandomForest,128,0.7152658310805275,0.018490113383506857,,,20,sqrt,8.0,4.0,738.0,,
RandomForest,128,0.7152658310805275,0.017111708244609114,,,25,sqrt,8.0,7.0,623.0,,
RandomForest,128,0.7152658310805275,0.019139048943824656,,,,0.7,4.0,14.0,781.0,,
RandomForest,131,0.7152637830752846,0.02223734278037585,,,15,0.7,8.0,5.0,139.0,,
RandomForest,132,0.7152617350700418,0.02436694794572993,,,,0.7,7.0,11.0,149.0,,
RandomForest,133,0.7146289014499878,0.015869311133452187,,,30,log2,8.0,2.0,522.0,,
RandomForest,134,0.7146268534447449,0.01749843484621852,,,30,0.3,7.0,6.0,523.0,,
RandomForest,135,0.7146268534447447,0.020605188886588355,,,,0.5,8.0,12.0,548.0,,
RandomForest,136,0.7146186614237733,0.02550428744918519,,,,0.5,1.0,18.0,491.0,,
RandomForest,137,0.7139940198246908,0.019182711267437445,,,25,0.5,3.0,6.0,54.0,,
RandomForest,138,0.713989923814205,0.018045763883655704,,,30,sqrt,8.0,7.0,457.0,,
RandomForest,139,0.713987875808962,0.022362099192097293,,,15,log2,6.0,19.0,147.0,,
RandomForest,140,0.7139858278037192,0.019422409725413713,,,10,0.5,8.0,2.0,677.0,,
RandomForest,141,0.7133591381993938,0.014762166696095905,,,15,0.3,9.0,6.0,567.0,,
RandomForest,142,0.713355042188908,0.019713843157245878,,,,0.7,6.0,8.0,223.0,,
RandomForest,143,0.7133509461784222,0.01934566826439386,,,15,0.7,5.0,7.0,148.0,,
RandomForest,144,0.7133468501679363,0.019413587774024472,,,,sqrt,9.0,14.0,794.0,,
RandomForest,145,0.7127140165478825,0.017024315548316037,,,25,0.3,9.0,18.0,673.0,,
RandomForest,146,0.7127078725321537,0.01862345704741318,,,,log2,9.0,4.0,560.0,,
RandomForest,147,0.712699680511182,0.02141397220000881,,,30,sqrt,6.0,18.0,510.0,,
RandomForest,148,0.712066846891128,0.017817686337828195,,,10,0.3,7.0,7.0,753.0,,
RandomForest,148,0.712066846891128,0.018717453251695767,,,30,0.5,9.0,11.0,541.0,,
RandomForest,150,0.712064798885885,0.022149298938021488,,,30,0.5,8.0,8.0,171.0,,
RandomForest,151,0.7120607028753995,0.02274865371471701,,,30,0.3,8.0,11.0,497.0,,
RandomForest,152,0.7120586548701564,0.025808893002271818,,,,0.7,9.0,18.0,599.0,,
RandomForest,153,0.7114381092815597,0.015318400731631598,,,15,0.3,9.0,4.0,202.0,,
RandomForest,154,0.711434013271074,0.015134462765146517,,,,log2,8.0,14.0,349.0,,
RandomForest,155,0.7107950356352912,0.015004455160479626,,,,0.3,9.0,8.0,767.0,,
RandomForest,156,0.7107888916195625,0.01949765463610919,,,25,0.5,9.0,9.0,774.0,,
RandomForest,157,0.7101581060047515,0.012900539949360731,,,10,0.3,9.0,6.0,274.0,,
RandomForest,158,0.70951298435324,0.017194567574870475,,,,log2,8.0,9.0,344.0,,
RandomForest,159,0.7095068403375112,0.01972770813307796,,,20,log2,9.0,19.0,683.0,,
RandomForest,160,0.7088760547227,0.0161039107373358,,,10,sqrt,8.0,5.0,471.0,,
RandomForest,161,0.7082268370607029,0.01856453165154248,,,20,0.5,9.0,5.0,443.0,,
RandomForest,161,0.7082268370607029,0.02543698824283021,,,10,0.7,9.0,3.0,59.0,,
RandomForest,163,0.7069529777996232,0.014667298822693929,,,10,0.5,9.0,19.0,96.0,,
RandomForest,164,0.7063180961743262,0.018709689066680458,,,10,log2,9.0,11.0,784.0,,
RandomForest,165,0.7056770705333006,0.015212346103851755,,,,0.3,9.0,18.0,111.0,,
RandomForest,166,0.7056750225280577,0.01872975267081274,,,10,log2,8.0,16.0,423.0,,
RandomForest,167,0.7056750225280576,0.0195742804266629,,,10,sqrt,9.0,4.0,708.0,,
RandomForest,168,0.7056565904808716,0.027482912248940044,,,,sqrt,6.0,17.0,88.0,,
RandomForest,169,0.7050237568608175,0.02492166105931863,,,10,0.3,8.0,5.0,713.0,,
RandomForest,170,0.7037560416154666,0.016835523677176552,,,30,sqrt,8.0,13.0,82.0,,
RandomForest,171,0.7018370607028753,0.014022689953877024,,,30,0.3,9.0,16.0,64.0,,
RandomForest,172,0.699920127795527,0.020886823826072307,,,10,sqrt,7.0,6.0,77.0,,
RandomForest,173,0.6788092897517817,0.019247678450973575,,,5,0.7,9.0,16.0,170.0,,
RandomForest,174,0.6781764561317277,0.010437507575198958,,,5,0.7,2.0,14.0,124.0,,
RandomForest,175,0.6749651839108708,0.01494672138294209,,,5,0.5,9.0,18.0,574.0,,
RandomForest,176,0.674326206275088,0.01920438988643087,,,5,0.5,9.0,8.0,239.0,,
RandomForest,177,0.6736810846235766,0.018171667887270752,,,5,0.5,3.0,2.0,374.0,,
RandomForest,178,0.6730502990087655,0.018486445672844545,,,5,0.7,5.0,7.0,388.0,,
RandomForest,179,0.6724031293520111,0.016443687001105198,,,5,sqrt,2.0,17.0,650.0,,
RandomForest,180,0.67113541410666,0.018842273311068573,,,5,0.7,7.0,11.0,221.0,,
RandomForest,181,0.6704800524289343,0.016819952487526064,,,5,0.5,2.0,6.0,90.0,,
RandomForest,182,0.6698513148193659,0.025537083169587006,,,5,0.7,9.0,18.0,524.0,,
RandomForest,182,0.6698513148193659,0.022475705683235397,,,5,0.7,3.0,12.0,707.0,,
RandomForest,184,0.6685733595478005,0.017222945297389675,,,5,0.7,8.0,8.0,52.0,,
RandomForest,185,0.6685549275006144,0.023047688677825025,,,5,0.3,3.0,3.0,357.0,,
RandomForest,186,0.6679302859015319,0.018780080327825247,,,5,log2,3.0,8.0,175.0,,
RandomForest,187,0.6679302859015318,0.015263547716366862,,,5,log2,7.0,18.0,741.0,,
RandomForest,188,0.667928237896289,0.01646993465100529,,,5,log2,5.0,8.0,661.0,,
RandomForest,189,0.6679261898910462,0.02485622376819203,,,5,log2,2.0,18.0,153.0,,
RandomForest,190,0.6679261898910461,0.018495240425300225,,,5,log2,4.0,19.0,779.0,,
RandomForest,191,0.6672892602605063,0.020631363706285842,,,5,log2,3.0,8.0,193.0,,
RandomForest,192,0.6672872122552633,0.030468749904216146,,,5,sqrt,1.0,8.0,135.0,,
RandomForest,193,0.6672851642500204,0.025364017506457722,,,5,0.7,8.0,3.0,645.0,,
RandomForest,194,0.6672831162447775,0.01818709651570544,,,5,0.3,1.0,15.0,506.0,,
RandomForest,195,0.6666564266404522,0.014991034656789437,,,5,log2,7.0,15.0,272.0,,
RandomForest,196,0.6666441386089947,0.020545721291992797,,,5,log2,3.0,8.0,290.0,,
RandomForest,197,0.6628123207995411,0.015558986570424226,,,5,0.3,5.0,15.0,269.0,,
RandomForest,198,0.6609076759236504,0.015798008452421856,,,5,0.3,2.0,19.0,84.0,,
RandomForest,199,0.6589600229376587,0.02007590460287415,,,5,0.3,5.0,2.0,313.0,,
RandomForest,200,0.6551384451544195,0.01168934654758312,,,5,sqrt,4.0,18.0,51.0,,
GradientBoosting,1,0.7280699598590973,0.017066480760859704,,,7,log2,,13.0,222.0,0.014001084651129406,0.9879515306830556
GradientBoosting,2,0.7229478987466209,0.023008133857785436,,,7,sqrt,,15.0,269.0,0.010381566724838311,0.618401056808701
GradientBoosting,3,0.7223130171213239,0.024384937507774488,,,6,0.7,,7.0,414.0,0.013508653414628626,0.6777520135979492
GradientBoosting,4,0.7222966330793807,0.025658710251036724,,,7,sqrt,,14.0,282.0,0.014283687149235943,0.7219125032632117
GradientBoosting,5,0.721674039485541,0.01864250069779268,,,6,log2,,10.0,483.0,0.007365184263402633,0.9567587635107107
GradientBoosting,6,0.7216699434750552,0.02059503806403086,,,6,0.5,,9.0,238.0,0.028057582076672527,0.8387400631785948
GradientBoosting,7,0.7210391578602442,0.015756863620868027,,,6,0.7,,2.0,313.0,0.05035036158228284,0.8807867509030813
GradientBoosting,8,0.7210248218235439,0.01926678345388218,,,7,1.0,,4.0,197.0,0.02190433809862893,0.730383562080754
GradientBoosting,9,0.7210207258130582,0.02422922289021319,,,7,sqrt,,6.0,282.0,0.005788677667540798,0.7423965937087944
GradientBoosting,10,0.7171807159826329,0.024016886841359546,,,6,sqrt,,10.0,251.0,0.014248240795147813,0.9211413794392046
GradientBoosting,11,0.7146268534447449,0.024589467378796564,,,6,0.7,,7.0,371.0,0.005438197391106644,0.830399367122264
GradientBoosting,12,0.7139858278037192,0.023941811975631454,,,5,0.5,,9.0,198.0,0.055153279219602745,0.9036143382155399
GradientBoosting,13,0.7133529941836653,0.02170723488511896,,,7,1.0,,4.0,221.0,0.022949120907478242,0.8550229885420852
GradientBoosting,14,0.713338658146965,0.022467695071768153,,,7,log2,,11.0,435.0,0.013086015777062652,0.7290203056954402
GradientBoosting,15,0.7120750389120998,0.016100512237414575,,,7,0.5,,18.0,229.0,0.03766328966389965,0.6155338937717693
GradientBoosting,16,0.7120545588596705,0.03435080347154272,,,6,1.0,,7.0,388.0,0.009821541311477817,0.8325221668907129
GradientBoosting,16,0.7120545588596705,0.025058812189614605,,,7,log2,,5.0,359.0,0.02100836027186265,0.6125253169822235
GradientBoosting,18,0.7114381092815597,0.025192759147975016,,,6,log2,,15.0,387.0,0.1061630880118024,0.7942455014344907
GradientBoosting,19,0.711429917260588,0.02007602368883706,,,7,0.5,,17.0,214.0,0.01532196219135012,0.6564327395110854
GradientBoosting,20,0.7107929876300483,0.013776243965961455,,,6,sqrt,,5.0,210.0,0.039429229486265996,0.6072301454462083
GradientBoosting,21,0.710782747603834,0.0278689573535197,,,6,0.5,,3.0,219.0,0.01273774216719405,0.9232481518257668
GradientBoosting,22,0.7101417219628082,0.023417840343969647,,,7,log2,,11.0,310.0,0.07704353465934474,0.625349988189107
GradientBoosting,23,0.7101376259523224,0.03278807041819338,,,5,0.7,,6.0,342.0,0.026612668776043027,0.7637646608764962
GradientBoosting,24,0.7095211763742115,0.024511335805185476,,,5,log2,,11.0,495.0,0.24184635903411095,0.9706635463175177
GradientBoosting,25,0.7095027443270254,0.022408782043238096,,,7,0.7,,6.0,253.0,0.006031531620590304,0.6068644407327001
GradientBoosting,26,0.7094966003112968,0.028657279767901615,,,5,log2,,3.0,492.0,0.02365177136144419,0.7424386903591385
GradientBoosting,27,0.7082473171131319,0.01982913704745389,,,5,0.5,,11.0,409.0,0.07889123120884048,0.8333567179064482
GradientBoosting,28,0.7075980994511346,0.025897035123296525,,,4,0.5,,3.0,357.0,0.030440942484637173,0.8189785227596447
GradientBoosting,29,0.7075858114196774,0.02136814513850127,,,5,0.5,,18.0,177.0,0.04861356098726004,0.8273234413341887
GradientBoosting,30,0.7069673138363235,0.012893907586049346,,,7,log2,,12.0,242.0,0.17409758966405317,0.6331194671700505
GradientBoosting,31,0.7069591218153519,0.03110979583391612,,,3,1.0,,13.0,404.0,0.06354251001371093,0.9793813227848627
GradientBoosting,32,0.706955025804866,0.027541004324173064,,,6,log2,,11.0,139.0,0.10242719393976185,0.736249827785696
GradientBoosting,33,0.7069447857786516,0.019902705883125024,,,5,sqrt,,2.0,368.0,0.01071546507346848,0.7245777056182565
GradientBoosting,34,0.7062914721061685,0.03424103665647825,,,6,0.5,,8.0,290.0,0.005620931047896532,0.7257423924305306
GradientBoosting,35,0.7056791185385435,0.022186422206313543,,,6,0.5,,12.0,380.0,0.0628098518429692,0.6468268065710423
GradientBoosting,36,0.705666830507086,0.024694496653804326,,,5,0.5,,10.0,296.0,0.010108536479512934,0.6206541911498051
GradientBoosting,37,0.7056627344966003,0.024334806790562817,,,6,0.5,,5.0,334.0,0.00564981740356137,0.7685698202369992
GradientBoosting,38,0.7050360448922749,0.02139685858686023,,,6,0.5,,6.0,102.0,0.21123798815999664,0.9779062919529712
GradientBoosting,38,0.7050360448922749,0.019395027032205747,,,7,sqrt,,19.0,138.0,0.14033844590496375,0.8586659676468653
GradientBoosting,40,0.7050299008765463,0.023936849778203668,,,4,0.5,,18.0,478.0,0.031160630407136836,0.7510903789760677
GradientBoosting,41,0.7044032112722208,0.02206690951649558,,,6,1.0,,16.0,373.0,0.08070226957571461,0.8889010273572264
GradientBoosting,42,0.7044011632669779,0.016746089415993707,,,5,0.5,,16.0,141.0,0.19523395095915436,0.8315459582030235
GradientBoosting,43,0.7043970672564923,0.026912099333691927,,,7,0.5,,6.0,54.0,0.012653907179124733,0.6942766984259999
GradientBoosting,44,0.7043827312197919,0.030299133535935368,,,4,0.5,,5.0,409.0,0.038961485769414966,0.8832290311184181
GradientBoosting,45,0.7037580896207094,0.020318084857005595,,,7,1.0,,8.0,286.0,0.0520129380794192,0.8159364365206693
GradientBoosting,46,0.7031191119849266,0.013981233057413386,,,5,0.7,,4.0,401.0,0.12425250460420069,0.7895846561051489
GradientBoosting,47,0.7031088719587122,0.023087840281137004,,,4,sqrt,,14.0,250.0,0.07746862821913841,0.9083648814983287
GradientBoosting,48,0.7025026624068158,0.017131796566398502,,,7,log2,,4.0,312.0,0.35347380986089955,0.8639936184136716
GradientBoosting,49,0.7018411567133611,0.010977254609104153,,,7,0.7,,18.0,163.0,0.056789162587184305,0.7988047795284996
GradientBoosting,50,0.7018370607028753,0.02022894057484501,,,7,1.0,,16.0,277.0,0.16152531180145796,0.7828000877126713
GradientBoosting,51,0.7018350126976325,0.02658612592800805,,,5,log2,,18.0,182.0,0.039883282910423236,0.9185887102695509
GradientBoosting,52,0.7018329646923895,0.01925517320993883,,,7,0.7,,13.0,93.0,0.0924224586049431,0.7666039791481465
GradientBoosting,53,0.7018268206766609,0.027869354073178712,,,5,1.0,,15.0,422.0,0.011302938462690128,0.9533976089065036
GradientBoosting,54,0.7012124191037928,0.00948101592659298,,,7,0.7,,13.0,231.0,0.1605929126294161,0.882033745718664
GradientBoosting,55,0.7012062750880643,0.01294963610118855,,,4,sqrt,,16.0,313.0,0.06884256445475248,0.639776557103738
GradientBoosting,56,0.7012001310723355,0.02179160786687023,,,5,sqrt,,18.0,337.0,0.017718771126303632,0.6187585871164879
GradientBoosting,57,0.7011919390513639,0.028745101208450956,,,4,0.7,,17.0,318.0,0.03324128581134581,0.9878147468456636
GradientBoosting,58,0.7011755550094209,0.028576682475678825,,,5,sqrt,,13.0,438.0,0.054865205039198714,0.6353632893462586
GradientBoosting,59,0.7005672974522815,0.022484474549714563,,,7,0.7,,9.0,262.0,0.14240131377112586,0.7554709158757928
GradientBoosting,60,0.7005509134103383,0.01743350794554406,,,4,0.7,,7.0,490.0,0.05833002845469693,0.7246888271182192
GradientBoosting,61,0.7005488654050953,0.031806110498419485,,,6,1.0,,12.0,301.0,0.006099438099978179,0.6295186258941595
GradientBoosting,62,0.6998935037273695,0.02978394414916009,,,7,sqrt,,9.0,286.0,0.03834197359768028,0.7119735587783771
GradientBoosting,63,0.6992729581387729,0.02414966099456885,,,4,0.7,,6.0,313.0,0.020206962415301913,0.9079974212394444
GradientBoosting,64,0.6992606701073154,0.025129304740213566,,,5,log2,,13.0,394.0,0.011635338541918906,0.7164916560792167
GradientBoosting,65,0.698654460555419,0.018707474043827443,,,6,1.0,,11.0,235.0,0.18976070707317058,0.6230235040066577
GradientBoosting,66,0.698631932497747,0.02034118830792573,,,5,1.0,,2.0,107.0,0.03594172808346647,0.9660854910505922
GradientBoosting,67,0.6986237404767757,0.02522102815901337,,,6,0.7,,12.0,283.0,0.30500954224303767,0.9300429325690639
GradientBoosting,68,0.6986216924715327,0.02717870836090977,,,7,0.7,,14.0,91.0,0.09257359549915649,0.7569780429690541
GradientBoosting,69,0.6980257229458507,0.01732930331299076,,,6,sqrt,,8.0,306.0,0.2631685818173899,0.7239747705074444
GradientBoosting,70,0.6979970508724502,0.023443193703283613,,,6,0.5,,12.0,150.0,0.009035885328737872,0.850375868040629
GradientBoosting,71,0.6979950028672073,0.01602745350593356,,,5,log2,,19.0,124.0,0.016609595682492304,0.9509888054108212
GradientBoosting,72,0.6979909068567215,0.0216341060733289,,,4,log2,,2.0,127.0,0.2355589614602441,0.8856236799159313
GradientBoosting,73,0.6979868108462357,0.0235089678827805,,,4,0.7,,2.0,457.0,0.1415407074849902,0.9403713795070051
GradientBoosting,74,0.69798271483575,0.02450851083000941,,,6,1.0,,15.0,84.0,0.0802663969241663,0.9290148971692676
GradientBoosting,75,0.6979765708200213,0.030320777864562755,,,5,0.7,,9.0,366.0,0.06948899885633186,0.9291161407506773
GradientBoosting,76,0.6973560252314245,0.022842962434039833,,,6,1.0,,4.0,125.0,0.4061631940305324,0.8264148841976305
GradientBoosting,77,0.6973437371999672,0.026586901167504805,,,3,1.0,,12.0,345.0,0.08040336468012388,0.7748773585428974
GradientBoosting,78,0.6967190956008847,0.014447932227044324,,,5,sqrt,,8.0,333.0,0.32339548861054146,0.980024786820322
GradientBoosting,79,0.6967109035799133,0.022271226028721326,,,4,sqrt,,18.0,418.0,0.15093415413773054,0.8021009489791429
GradientBoosting,80,0.6960842139755877,0.017971559797729932,,,6,log2,,14.0,90.0,0.017444883274451827,0.718509402281633
GradientBoosting,80,0.6960842139755877,0.0237343418609575,,,4,1.0,,18.0,458.0,0.15395482990041318,0.9474396512757841
GradientBoosting,82,0.6960739739493734,0.019873698097904006,,,7,0.7,,18.0,376.0,0.26622390431978676,0.9944004255291483
GradientBoosting,83,0.696061685917916,0.02447756263500165,,,4,0.5,,18.0,118.0,0.16573938542639996,0.9322477631150916
GradientBoosting,84,0.6954431883345621,0.019563328646033266,,,7,sqrt,,7.0,484.0,0.34179147831115975,0.928344589261341
GradientBoosting,85,0.6954165642664045,0.029290130792600132,,,4,sqrt,,14.0,195.0,0.11407084078499226,0.6347681152349695
GradientBoosting,86,0.6948062587040222,0.013749003724288182,,,5,sqrt,,9.0,462.0,0.16970028296122205,0.6302013455215557
GradientBoosting,87,0.6948042106987794,0.014107837488533611,,,7,1.0,,13.0,418.0,0.17856483048205277,0.8719379119600983
GradientBoosting,88,0.6948001146882936,0.01529421136250266,,,6,1.0,,5.0,443.0,0.14760874641175084,0.7693883769232475
GradientBoosting,89,0.6935426394691571,0.025064036388694005,,,7,0.5,,2.0,351.0,0.3695762324725577,0.6943624138380324
GradientBoosting,90,0.6935283034324569,0.021096111627907175,,,4,0.7,,4.0,356.0,0.18591820902866033,0.8721230154351118
GradientBoosting,91,0.6935160154009996,0.018054478262541192,,,3,0.5,,10.0,256.0,0.16616521031133955,0.7710164073434198
GradientBoosting,92,0.6935098713852708,0.019480504436575785,,,4,log2,,14.0,365.0,0.20782238057430322,0.8045369595443751
GradientBoosting,93,0.6935078233800278,0.02244437939752149,,,3,0.7,,11.0,391.0,0.10041781817931585,0.6547542520275229
GradientBoosting,94,0.693503727369542,0.033089200825761896,,,5,1.0,,19.0,343.0,0.05276244209842186,0.8130469065820093
GradientBoosting,95,0.6928852297861883,0.016799737948132817,,,6,1.0,,18.0,351.0,0.15646152255614007,0.9866619276174678
GradientBoosting,96,0.6922483001556484,0.015245541961298292,,,6,0.7,,2.0,303.0,0.16815076611154664,0.7735406596951893
GradientBoosting,97,0.6922339641189483,0.019408143389062722,,,4,sqrt,,6.0,166.0,0.13432604030303608,0.632349186646879
GradientBoosting,98,0.6916052265093798,0.012566660300629548,,,7,0.5,,9.0,147.0,0.3155057568943291,0.8402067441734613
GradientBoosting,99,0.6916031785041369,0.013708581902611951,,,7,log2,,4.0,162.0,0.42059547328228586,0.6592347719813599
GradientBoosting,100,0.6909621528631112,0.018001597486914375,,,3,0.7,,16.0,160.0,0.14456670345808129,0.8480291023714054
GradientBoosting,101,0.6909580568526256,0.02079676306598973,,,5,sqrt,,19.0,96.0,0.06407351848078927,0.851759455254105
GradientBoosting,102,0.6909580568526255,0.022255832694612527,,,4,sqrt,,8.0,229.0,0.04016511701951157,0.7675701798018192
GradientBoosting,103,0.6909539608421398,0.022369310804078734,,,4,0.5,,5.0,341.0,0.13773460803104526,0.8864716298931808
GradientBoosting,104,0.6903088391906282,0.024547161708344683,,,5,log2,,8.0,398.0,0.005620082821125086,0.7631937981459379
GradientBoosting,105,0.6902985991644137,0.03762224562046093,,,3,1.0,,5.0,339.0,0.03133137633494533,0.7043574493366855
GradientBoosting,106,0.6896944376177604,0.011918282709495262,,,5,log2,,7.0,355.0,0.3200900112175146,0.8359670747418533
GradientBoosting,107,0.6896739575653315,0.029337620705375524,,,4,sqrt,,18.0,367.0,0.02367011386702096,0.9887128330883843
GradientBoosting,108,0.6896514295076596,0.033407118773768923,,,4,0.5,,9.0,103.0,0.06344759940819106,0.7357084983584764
GradientBoosting,109,0.688410338330466,0.020713039039848835,,,7,1.0,,18.0,149.0,0.2248458812633091,0.6043350605921193
GradientBoosting,110,0.6877734086999263,0.017009709240117753,,,3,sqrt,,13.0,227.0,0.08524567090392457,0.8293468166687733
GradientBoosting,111,0.6877693126894404,0.018566807553017588,,,6,1.0,,10.0,282.0,0.4263916652890905,0.7396838298450643
GradientBoosting,112,0.6877590726632261,0.024990721688605874,,,6,1.0,,2.0,423.0,0.26983469088786133,0.9242213323127332
GradientBoosting,113,0.6877529286474974,0.025103303777609255,,,3,log2,,15.0,211.0,0.16049534690897307,0.7634936684392386
GradientBoosting,114,0.6871405750798723,0.008879541411828428,,,6,log2,,2.0,368.0,0.4774088539641713,0.8726010888895717
GradientBoosting,115,0.6871282870484148,0.011473484701578305,,,7,0.5,,7.0,402.0,0.21486658593482197,0.8990437520705004
GradientBoosting,116,0.6871221430326862,0.018663508522537745,,,7,1.0,,12.0,186.0,0.4256217623714436,0.6820007240212949
GradientBoosting,117,0.6871139510117146,0.02890451776925705,,,4,log2,,14.0,349.0,0.13673652732823502,0.6820310240597837
GradientBoosting,118,0.6871119030064717,0.022860364038707018,,,7,log2,,13.0,324.0,0.4308923470178797,0.7258386227237643
GradientBoosting,119,0.6864893094126321,0.019465533425275818,,,3,1.0,,12.0,375.0,0.3163112269840194,0.9657195226241996
GradientBoosting,120,0.6858318997296633,0.02242851470930876,,,6,sqrt,,5.0,288.0,0.3737915530744367,0.70490561771993
GradientBoosting,121,0.684570328500041,0.018554512243690553,,,4,0.7,,4.0,241.0,0.014432465925497013,0.858188918362867
GradientBoosting,122,0.6845580404685837,0.028632097288127174,,,3,sqrt,,12.0,490.0,0.03119708717649392,0.6453894084962356
GradientBoosting,123,0.6845478004423691,0.02232562857407173,,,3,0.7,,17.0,320.0,0.08369042894376064,0.7824279936868144
GradientBoosting,124,0.6839436388957155,0.00493423672231071,,,4,0.5,,7.0,183.0,0.32502309855389144,0.7331263143649938
GradientBoosting,125,0.6839211108380437,0.01648992471844364,,,6,log2,,14.0,175.0,0.45607383234077836,0.8533603417266903
GradientBoosting,126,0.6832985172442041,0.013328459030442006,,,5,0.7,,6.0,425.0,0.36576872572424196,0.609209041915055
GradientBoosting,127,0.683280085197018,0.019004379211932557,,,3,0.5,,13.0,334.0,0.21868736507552836,0.6277445203500661
GradientBoosting,128,0.6826411075612353,0.013804444094147963,,,6,sqrt,,3.0,59.0,0.39679832565412043,0.9730913933416053
GradientBoosting,129,0.6826390595559925,0.017737558580847426,,,4,1.0,,9.0,332.0,0.00769696550107043,0.7737577462041715
GradientBoosting,130,0.6826267715245351,0.02549554611740231,,,5,0.7,,4.0,161.0,0.37174059761243344,0.6405886171464128
GradientBoosting,131,0.6826206275088064,0.027585668179359136,,,3,1.0,,18.0,459.0,0.1069161602908112,0.7617526006196097
GradientBoosting,132,0.6813713443106415,0.024416157543920184,,,3,0.5,,17.0,193.0,0.04360851252235432,0.9341209982356952
GradientBoosting,133,0.6813426722372409,0.02966070030725003,,,3,1.0,,6.0,141.0,0.10816468288880085,0.7390476857930735
GradientBoosting,134,0.6807282706643728,0.009602673564783436,,,4,sqrt,,10.0,466.0,0.44438523386186796,0.7644826883488745
GradientBoosting,135,0.6807221266486442,0.021644816600429585,,,4,sqrt,,4.0,85.0,0.06855049131884412,0.7488072343171133
GradientBoosting,136,0.6800811010076185,0.019874972371328414,,,4,log2,,16.0,193.0,0.3982761480847725,0.7793782087913279
GradientBoosting,137,0.6788092897517818,0.018846485358272522,,,3,log2,,3.0,487.0,0.01723117798494114,0.9089273566942557
GradientBoosting,138,0.678807241746539,0.019398985875596218,,,2,0.5,,16.0,352.0,0.2726291053525769,0.7481888411165528
